smiles	name	properties
CCC(=O)N(c1ccccc1)C1(COC(=O)C(C)(C)C)CCN(CCN2C(=O)c3ccccc3C2=O)CC1	{1-[2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl]-4-[phenyl(propanoyl)amino]piperidin-4-yl}methyl 2,2-dimethylpropanoate	fentanyl
CC(C)C(=O)N(c1cccc(F)c1)C1CCN(CCc2ccccc2)CC1	m-Fluoro-isobutyrylfentanyl	fentanyl
CCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1	p-MeO-BF	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(Cc2ccccc2)CC1	Benzylcarfentanil	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccsc2)CC1	Methyl 4-[phenyl(propanoyl)amino]-1-[2-(thiophen-3-yl)ethyl]piperidine-4-carboxylate	fentanyl
COCC(=O)N(c1ccc(C)cc1)C1CCN(CCc2ccccc2)CC1	p-Methyl-methoxyacetylfentanyl	fentanyl
CCCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1	p-Methoxy-valerylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1F	NFEPP	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(Br)cc2OC)CC1	N-(DOB) fentanyl	fentanyl
CCCC(=O)N(c1ccccc1)C1CCN(C)CC1	N-Methyl-butyrylfentanyl	fentanyl
O=C(c1ccco1)N(c1ccccc1)C1CCN(CCc2ccc(O)cc2)CC1	4'-Hydroxy-furanylfentanyl	fentanyl
CCC(=O)OCC1(N(C(=O)CC)c2ccccc2)CCN(CCN2C(=O)c3ccccc3C2=O)CC1	{1-[2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl]-4-[phenyl(propanoyl)amino]piperidin-4-yl}methyl propanoate	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)C(C)C1	2-Methylfentanyl	fentanyl
CC(=O)N(c1ccccc1)C1CCN(CCCc2ccccc2)CC1	Phenylpropyl-acetyl-norfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCOc2ccccc2)CC1	POE-F	fentanyl
O=C(c1ccco1)N(c1ccccc1)C1CCNCC1	Furanyl-norfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1	R-4129	fentanyl
Cc1ccc(NC2CCN(CCc3ccccc3)CC2)cc1	p-Me-4-ANPP	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)O)CCN(CCc2ccccc2)C(O)C1	2-Hydroxycarfentanil acid	fentanyl
COCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1	p-Fluoro-methoxyacetylfentanyl	fentanyl
Cc1cccc(N(C(=O)c2ccco2)C2CCN(CCc3ccccc3)CC2)c1	m-Methyl-furanylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2F)CC1	2″-Fluorofentanyl	fentanyl
COc1ccccc1N(C(=O)c1ccco1)C1CCN(CCc2ccccc2)CC1	o-Methoxy-furanylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccc(F)cc2)CC1	N-{1-[2-(4-Fluorophenyl)-2-hydroxyethyl]piperidin-4-yl}-N-phenylpropanamide	fentanyl
CC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1	Acetylthiofentanyl	fentanyl
COCC(=O)N(c1cccc(F)c1)C1CCN(CCc2ccccc2)CC1	m-Fluoro-methoxyacetylfentanyl	fentanyl
COc1cc(CCN2CCC(N(C(=O)C(=O)CCC(=O)O)c3ccccc3)CC2)ccc1O	N-Phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]-2-oxo-4-carboxybutanamide	fentanyl
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	R-39209	fentanyl
CCC(=O)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1	p-CF	fentanyl
CCC(=O)N(c1ccccc1)C1CCNCC1	Norfentanyl	fentanyl
COC(=O)CCN1CCC(Nc2ccccc2)(C(=O)OC)CC1	Despropionyl remifentanil	fentanyl
CCC(=O)N(c1ccccc1)C1(c2nc(C)cs2)CCN(CCc2ccccc2)CC1	N-[4-(4-Methyl-1,3-thiazol-2-yl)-1-(2-phenylethyl)piperidin-4-yl]-N-phenylpropanamide	fentanyl
CCC(=O)N(c1ccccc1)C1(c2ccccc2)CCN(CCc2ccccc2)CC1	4-Phenylfentanyl	fentanyl
CCC(=O)N(c1ccccc1C)C1CCN(CCc2ccccc2)CC1	o-Methylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCCCCF)CC1	Fluoropentyl-norcarfentanil	fentanyl
O=C(c1ccco1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1	Furanylbenzylfentanyl	fentanyl
CCC(=O)N(c1ccc2ncoc2c1)C1CCN(CCc2ccccc2)CC1	N-Benzoxazolyl-fentanyl	fentanyl
COCC(=O)N(c1cccc(C)c1)C1CCN(CCc2ccccc2)CC1	m-Methyl-methoxyacetylfentanyl	fentanyl
CC(C)C(=O)OCC1(N(C(=O)C(C)C)c2ccccc2)CCN(CCN2C(=O)c3ccccc3C2=O)CC1	{1-[2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl]-4-[(2-methylpropanoyl)(phenyl)amino]piperidin-4-yl}methyl 2-methylpropanoate	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccn2)CC1	Methyl 4-[phenyl(propanoyl)amino]-1-[2-(pyridin-2-yl)ethyl]piperidine-4-carboxylate	fentanyl
c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1	ANPP	fentanyl
CCCc1cc(OC)c(CCN2CCC(N(C(=O)CC)c3ccccc3)CC2)cc1OC	N-(2C-P) fentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccncc2)CC1C	N-{1-[2-Hydroxy-2-(pyridin-4-yl)ethyl]-3-methylpiperidin-4-yl}-N-phenylpropanamide	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC(=O)c2cccc(F)c2)CC1	N-{1-[2-(3-Fluorophenyl)-2-oxoethyl]piperidin-4-yl}-N-phenylpropanamide	fentanyl
CCCCc1cc(OC)c(CC(C)N2CCC(N(C(=O)CC)c3ccccc3)CC2)cc1OC	N-(DOBU) fentanyl	fentanyl
COCC(=O)N(c1ccccc1)C1C(C)CN(CCn2cccn2)CC1C	N-{3,5-Dimethyl-1-[2-(1H-pyrazol-1-yl)ethyl]piperidin-4-yl}-2-methoxy-N-phenylacetamide	fentanyl
Cc1ccc(N(C(=O)C2CCCO2)C2CCN(CCc3ccccc3)CC2)cc1	p-Methyl-tetrahydrofuranylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)cc(OC)c2)CC1	3″,5″-DiMeO-F	fentanyl
CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	Acetylfentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(F)cc2)CC1	4″-Fluorofentanyl	fentanyl
CCC(=O)N(c1ccccc1)C1(COC(=O)OC)CCN(CCc2cccs2)CC1	Methyl {4-[phenyl(propanoyl)amino]-1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}methyl carbonate	fentanyl
CCC(=O)[N+]([O-])(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1	Carfentanil N-oxide	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2cccc(O)c2)CC1	3″-Hydroxycarfentanil	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)C(=O)OC(C)C)CC1	Propan-2-yl 2-{4-[phenyl(propanoyl)amino]piperidin-1-yl}propanoate	fentanyl
O=C(C1CCC1)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1	p-Chloro-cyclobutylfentanyl	fentanyl
CCC(C)C(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	alpha'-Methyl-butyrylfentanyl	fentanyl
Oc1cc2c(cc1O)CNCC2	Norsalsolinol	neurotoxin
CC(N)Cc1ccc(Cl)cc1	PCA	neurotoxin
CC1NCCc2cc(O)c(O)cc21	Salsolinol	neurotoxin
CC(N)Cc1ccc(Br)cc1	PBA	neurotoxin
NCCc1cc(O)c(O)cc1O	6-OHDA	neurotoxin
COc1ccc(CCN)cc1OC	DMPEA	peyote alkaloid
CNCCc1cc(OC)c(OC)c(OC)c1	M-M	peyote alkaloid
COc1cc2c(c(OC)c1OC)C(C)N(C=O)CC2	N-Formyl-O-methylanhalonidine	peyote alkaloid
COc1cc2c(c3c1OCO3)C(C)[N+](C)(C)CC2	Lophotine	peyote alkaloid
COc1cc(CCN)ccc1O	GEA	peyote alkaloid
COc1cc(CCNCC(=O)O)cc(OC)c1OC	Mescaloxylic acid	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C)N(C=O)CC2	N-Formylanhalonidine	peyote alkaloid
COc1cc(CCN2C(=O)CC(O)C2=O)cc(OC)c1OC	Mescaline malimide	peyote alkaloid
CNCCc1ccc(O)c(O)c1	Epinine	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C)(C(=O)O)NCC2	Peyoruvic acid	peyote alkaloid
CCN1CCc2cc(OC)c3c(c2C1C)OCO3	Peyophorine	peyote alkaloid
COc1cc(CCN2C(=O)C=CC2=O)cc(OC)c1OC	Mescaline maleimide	peyote alkaloid
COc1c(O)cc2c(c1OC)CN(C)CC2	Isoanhalidine	peyote alkaloid
NCCc1ccc2c(c1)OCO2	MDPEA	peyote alkaloid
COc1cc2c(c(O)c1OC)C1CCC(=O)N1CC2	Peyoglutam	peyote alkaloid
COc1cc(CCN)cc(O)c1OC	3-DESMETHYL	peyote alkaloid
CCOc1ccc(CC(C)N(C)C)c(OCC)c1	2,4-Diethoxy-N,N-dimethylamphetamine	peyote alkaloid
CN(C)CCc1ccc2c(c1)OCO2	Lobivine	peyote alkaloid
COc1c(O)cc2c(c1OC)C(C)N(C)CC2	Isopellotine	peyote alkaloid
COc1cc(CCNC(C)=O)cc(OC)c1OC	N-Acetylmescaline	peyote alkaloid
COc1cc2c(c3c1OCO3)C(C)N(C(C)=O)CC2	N-Acetylanhalonine	peyote alkaloid
COc1cc(CCN(C)C)cc(O)c1OC	N,N-Me-3-DESMETHYL	peyote alkaloid
COc1c(O)cc2c(c1OC)C(C)NCC2	Isoanhalonidine	peyote alkaloid
COc1cc(CCn2cccc2C(=O)O)cc(OC)c1OC	Peyonine	peyote alkaloid
COc1cc2c(c(O)c1OC)CN(C(C)=O)CC2	N-Acetylanhalamine	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C(=O)O)NCC2	Peyoxylic acid	peyote alkaloid
COc1cc(CCN(C)C)ccc1O	MM-GEA	peyote alkaloid
COc1cc2c(c(OC)c1OC)CNCC2	Anhalinine	peyote alkaloid
CNCCc1ccc(O)cc1	HMePEA	peyote alkaloid
COc1cc2c(c(O)c1OC)C[N+](C)(C)CC2	Anhalotine	peyote alkaloid
COc1c(O)cc2c(c1OC)CNCC2	Isoanhalamine	peyote alkaloid
COc1cc(CCN)cc(O)c1O	3,4-DESMETHYL	peyote alkaloid
COc1cc2c(c(O)c1OC)CN(C=O)CC2	N-Formylanhalamine	peyote alkaloid
COc1cc(CCNC(C)C(=O)O)cc(OC)c1OC	Mescaloruvic acid	peyote alkaloid
C[N+](C)(C)CCc1ccc(O)cc1	Candicine	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C)NCC2	Anhalonidine	peyote alkaloid
COc1cc2c(c(OC)c1OC)C1CCC(=O)N1CC2	Mescalotam	peyote alkaloid
COc1cc2c(c3c1OCO3)C(C)NCC2	Anhalonine	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C)N(C)CC2	Pellotine	peyote alkaloid
COc1cc2c(c(O)c1OC)CN(C)CC2	Anhalidine	peyote alkaloid
COc1cc2c(c3c1OCO3)C(C)N(C)CC2	Lophophorine	peyote alkaloid
COc1cc(CCN)cc2c1OCO2	LOPHOPHINE	peyote alkaloid
COc1cc(CCNC(C)=O)cc(O)c1OC	N-Acetyl-3-demethymescaline	peyote alkaloid
COc1cc(CCN)cc(OC)c1OC	M	peyote alkaloid
COc1cc(CCN2C(=O)CCC2=O)cc(OC)c1OC	Mescaline succinimide	peyote alkaloid
COc1cc2c(c(O)c1OC)C(C)[N+](C)(C)CC2	Peyotine	peyote alkaloid
COc1cc2c(c(OC)c1OC)C(C)NCC2	O-Methylanhalonidine	peyote alkaloid
COc1cc2c(c(O)c1OC)CNCC2	Anhalamine	peyote alkaloid
COc1cc(CCN2C(=O)CC(O)(CC(=O)O)C2=O)cc(OC)c1OC	Mescaline citrimide	peyote alkaloid
CN(C)CCc1ccc(O)cc1	Hordenine	peyote alkaloid
COc1cc(CCNC=O)cc(OC)c1OC	N-Formylmescaline	peyote alkaloid
CNCCc1cc(O)c(OC)c(OC)c1	N-Me-3-DESMETHYL	peyote alkaloid
COc1cc(CCn2c(C=O)ccc2CO)cc(OC)c1OC	Peyoglunal	peyote alkaloid
COc1cc(CCNC=O)cc(O)c1OC	N-Formyl-3-demethylmescaline	peyote alkaloid
NCCc1ccc(O)c(O)c1	Dopamine	peyote alkaloid
COc1cc2c(c3c1OCO3)C(C)N(C=O)CC2	N-Formylanhalonine	peyote alkaloid
CNCCc1ccc(O)c(OC)c1	N-Me-GEA	peyote alkaloid
COc1cc2c(c(OC)c1OC)CN(C=O)CC2	N-Formylanhalinine	peyote alkaloid
COc1cc(CCN2C(=O)C3CC(=O)OC3C2=O)cc(OC)c1OC	Mescaline isocitrimide lactone	peyote alkaloid
COc1cc2c(c(OC)c1OC)C(C)N(C)CC2	O-Methylpellotine	peyote alkaloid
CCC(C)N(CCc1c[nH]c2ccc(F)cc12)C(C)C	5-Fluoro-IPSBT	tryptamine
CC(C)N(CCc1c[nH]c2ccc(F)cc12)CC1CC1	5-Fluoro-N-cyclopropylmethyl-NIPT	tryptamine
CCCCCCN(C)CCc1c[nH]c2ccc(OC)cc12	N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]-N-methylhexan-1-amine	tryptamine
CN(C)CCc1c[nH]c2c(Br)ccc(O)c12	7-Bromopsilocin	tryptamine
CCCCN(CCCC)CCc1c[nH]c2cc(OC)c(OC)cc12	5,6-MeO-DBT	tryptamine
CN(C/C=C/c1ccccc1)CCc1c[nH]c2ccccc12	N-Phenylpropenyl-NMT	tryptamine
COc1cc2[nH]cc(CCN3CCCC3)c2cc1OC	5,6-MeO-pyr-T	tryptamine
Cn1cc(CCN)c2c3c(ccc21)OCCC3	CP 132,484	tryptamine
C=CCN(CCc1c(C)[nH]c2ccc(OC)cc12)C1CCCCC1	2-Methyl-5-methoxy-N-allyl-N-cyclohexyltryptamine	tryptamine
Cc1cc(OP(=O)(O)O)c2c(CCN)c[nH]c2c1	6-Methyl-4-PO-T	tryptamine
CCCCCN(CCCCC)CCc1c[nH]c2ccccc12	N,N-Dipentyltryptamine	tryptamine
COc1ccc2[nH]cc(CC3CCCN3C)c2c1	CP-108509	tryptamine
COc1ccc(OC)c(CCCN(C)CCc2c[nH]c3ccc(OC)cc23)c1	3-(2,5-Dimethoxyphenyl)-N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-N-methylpropan-1-amine	tryptamine
C=CCN(CCc1c[nH]c2ccc(F)cc12)C(C)C	5-Fluoro-ALIPT	tryptamine
NCCc1c[nH]c2ccc(OC3CCCC3)cc12	5-Cyclopentyloxy-T	tryptamine
COc1ccc(OC)c(CCN(C)CCc2c[nH]c3ccc(OC)cc23)c1	N-(2,5-Dimethoxyphenylethyl)-5-MeO-NMT	tryptamine
Oc1cccc2[nH]cc(CCN3CCCCC3)c12	4-HO-pip-T	tryptamine
CN(C)CCc1c[nH]c2cccc(OCc3ccccc3)c12	4-Benzyloxy-DMT	tryptamine
CN(C)CCc1c[nH]c2cccc(OC(=O)SCc3ccccc3)c12	S-Benzyl O-{3-[2-(dimethylamino)ethyl]-1H-indol-4-yl} carbonothioate	tryptamine
COc1cc(OC)c2[nH]cc(CCNCc3ccccc3)c2c1	5,7-MeO-T-NB	tryptamine
CNC(C)Cc1c[nH]c2ccc(OCc3ccccc3)cc12	5-Benzyloxy-alpha-methyl-NMT	tryptamine
CC(C)(C)CCCCCCCOc1ccc2[nH]cc(CCN)c2c1	5-(8,8-Dimethylnonyloxy)-T	tryptamine
CCCOc1ccc2[nH]cc(CCN(CC)CC)c2c1	5-PrO-DET	tryptamine
COc1ccc2[nH]cc(CCN(C)CCCc3cc(OC)c(OC)c(OC)c3)c2c1	N-(3,4,5-Trimethoxyphenylpropyl)-5-MeO-NMT	tryptamine
c1ccc2c(CCN3CCN(CCc4c[nH]c5ccccc45)CC3)c[nH]c2c1	3,3'-[Piperazine-1,4-diyldi(ethane-2,1-diyl)]di(1H-indole)	tryptamine
CC(C)N(CCc1c[nH]c2cccc(OCc3ccccc3)c12)C(C)C	4-Benzyloxy-DIPT	tryptamine
CC(C)N(CCc1c[nH]c2ccc(F)cc12)C1CCC1	5-Fluoro-IPCBT	tryptamine
CCOc1ccc(CNCCc2c[nH]c3ccccc23)cc1	T-NB4OEt	tryptamine
O=C(O)CCNCCc1c[nH]c2cc([N+](=O)[O-])ccc12	6-Nitro-N-(2-carboxyethyl)tryptamine	tryptamine
CN1CCN(CCc2c[nH]c3cccc(O)c23)CC1	4'-Methyl-4-HO-piperazine-T	tryptamine
CN(CCC#N)CCc1c[nH]c2ccccc12	N-Cyanoethyl-NMT	tryptamine
COc1cc(F)c2[nH]cc(CCN(C)C)c2c1	7-Fluoro-5-MeO-DMT	tryptamine
CN(CCc1c[nH]c2ccc(F)cc12)C1CCC1	5-Fluoro-MCBT	tryptamine
CNCCc1c[nH]c2c(OC)cccc12	7-MeO-NMT	tryptamine
Cc1c(O)c(O)cc2c(CCN)c[nH]c12	7-Methyl-5,6-HO-T	tryptamine
Oc1ccc(CNCCc2c[nH]c3ccccc23)cc1	T-NB4OH	tryptamine
COc1c(Br)cc(Br)cc1CNCCc1c[nH]c2ccccc12	T-NBOMe35Br	tryptamine
CCn1cc(CCN(C)C)c2c(OCc3ccccc3)cc(F)cc21	1-Ethyl-6-fluoro-4-benzyloxy-DMT	tryptamine
CN(C)CCc1c[nH]c2cccc(OC(=O)c3cccc(C(=O)Oc4cccc5[nH]cc(CCN(C)C)c45)c3)c12	Bis{3-[2-(dimethylamino)ethyl]-1H-indol-4-yl} benzene-1,3-dicarboxylate	tryptamine
CCN(CC)C(=O)CCN(C)CCc1c[nH]c2ccc(OC)cc12	N,N-Diethyl-N3-[2-(5-methoxy-1H-indol-3-yl)ethyl]-N3-methyl-beta-alaninamide	tryptamine
COc1ccc(CNCCc2c[nH]c3c(Br)cc(OC)cc23)cc1	7-Bromo-5-MeO-T-NB4OMe	tryptamine
CCCN(C)CCc1c[nH]c2ccc(F)cc12	5-Fluoro-MPT	tryptamine
CN(CCc1c[nH]c2cc3c(cc12)OCO3)Cc1ccccc1	5,6-MDO-NMT-NB	tryptamine
Cc1c(OC(=O)CCC(=O)O)ccc2[nH]cc(CCN(C)C)c12	Psilocin-4-methyl-5-succinate	tryptamine
COc1ccc2[nH]cc(CC(C)N)c2c1Br	4-Bromo-5-MeO-AMT	tryptamine
CN(C)CC(=O)c1c[nH]c2cc(F)ccc12	beta-Oxo-6-fluoro-DMT	tryptamine
COc1ccc2[nH]cc(C(O)CN(C)C)c2c1	beta-HO-5-MeO-DMT	tryptamine
COc1cccc2c(CCN)c[nH]c12	7-MeO-T	tryptamine
COc1cc(I)c2[nH]cc(CCN(C)C)c2c1	7-Iodo-5-MeO-DMT	tryptamine
C[C@@H]1CC[C@H](C)N1CCc1c[nH]c2ccccc12	(R,S)-Dimethyl-pyr-T	tryptamine
COc1ccc(Sn2cc(CCN(C)C)c3c(OC)cccc32)cc1	1-(4-Methoxyphenylthio)-4-MeO-DMT	tryptamine
CCCN(CCc1c[nH]c2c(F)cccc12)C1CCC1	7-Fluoro-PCBT	tryptamine
CC(=O)NCCc1c[nH]c2cc(F)cc(NC(C)=O)c12	6-Fluoro-4-acetamido-N-acetyltryptamine	tryptamine
CCCCS(=O)(=O)n1cc(CCN(C)C)c2c(OC)cccc21	1-Butylsulfonyl-4-MeO-DMT	tryptamine
CCCN(CCC)CCc1c[nH]c2ccc(OC(C)=O)cc12	5-AcO-DPT	tryptamine
CN(C)CCc1cn(C)c2ccccc12	1-TMT	tryptamine
CCN(CCc1c[nH]c2cc(F)c(F)cc12)C(C)C	5,6-Difluoro-EIPT	tryptamine
CN(C)CC(=O)c1c[nH]c2c(F)cc(F)cc12	beta-Oxo-5,7-difluoro-DMT	tryptamine
CN(C)CCc1cn(C)c2cc(F)cc(OCc3ccccc3)c12	1-Methyl-6-fluoro-4-benzyloxy-DMT	tryptamine
CCCc1[nH]c2ccc(OC)cc2c1CCN(C)C	2-Propyl-5-MeO-DMT	tryptamine
CC(=O)Oc1cccc2[nH]cc(CCN(C)C)c12	4-AcO-DMT	tryptamine
CCC(N)Cc1cc(OC)c(OC)c(OC)c1	C13H21NO3	unknown
C=CCOc1c(OC)cc(CCN)cc1OC	C13H19NO3	unknown
COc1cc(SC)c(OC)cc1CC(C)N	C12H19NO2S	unknown
CCSc1cc(OC)c(CC(C)N)cc1OC	C13H21NO2S	unknown
COc1cc(SC(C)C)c(OC)cc1CC(C)N	C14H23NO2S	unknown
COc1cc(Sc2ccccc2)c(OC)cc1CC(C)N	C17H21NO2S	unknown
CCCSc1cc(OC)c(CC(C)N)cc1OC	C14H23NO2S	unknown
CCC(N)Cc1cc(OC)c(C)cc1OC	C13H21NO2	unknown
CCOc1cc(CCN)cc(OC)c1OCC	C13H21NO3	unknown
CCCCOc1c(OC)cc(CCN)cc1OC	C14H23NO3	unknown
CNC(C)Cc1cc(OC)c(C)cc1OC	C13H21NO2	unknown
CSc1cc(CC(C)N)c(SC)cc1C	C12H19NS2	unknown
COc1cc(C(CN)OC)c(OC)cc1Br	C11H16BrNO3	unknown
COc1cc(C(CN)OC)c(OC)cc1C	C12H19NO3	unknown
COC(CN)c1ccc2c(c1)OCO2	C10H13NO3	unknown
COc1cc(C(O)CN)c(OC)cc1C	C11H17NO3	unknown
COc1cc(C(CN)OC)cc(OC)c1OC	C12H19NO4	unknown
COc1cc(CC(C)N)cc(OC)c1Br	C11H16BrNO2	unknown
CC(N)Cc1cc2c(cc1Br)OCO2	C10H12BrNO2	unknown
COc1cc(CCN)c(OC)cc1Br	C10H14BrNO2	unknown
COc1cc(CC(C)N)cc(OC)c1OCc1ccccc1	C18H23NO3	unknown
COc1cc(CCN)c(OC)cc1Cl	C10H14ClNO2	unknown
COc1cc(CCN)c(OC)cc1C	C11H17NO2	unknown
CCc1cc(OC)c(CCN)cc1OC	C12H19NO2	unknown
CCOc1c(OC)cc(CC(C)N)cc1OC	C13H21NO3	unknown
COc1cc(CCN)c(OC)cc1F	C10H14FNO2	unknown
COc1cc(CCN)c(OC)c(C)c1C	C12H19NO2	unknown
COc1cc(CCN)c(OC)c2c1CCC2	C13H19NO2	unknown
COc1cc(CCN)c(OC)c2c1CCCC2	C14H21NO2	unknown
COc1cc(CCN)c(OC)c2c1C1CCC2C1	C15H21NO2	unknown
COc1cc(CCN)c(OC)c2ccccc12	C14H17NO2	unknown
COc1ccc(OC)c(CCN)c1	C10H15NO2	unknown
COc1cc(CCN)c(OC)cc1I	C10H14INO2	unknown
COc1cc([N+](=O)[O-])c(OC)cc1CCN	C10H14N2O4	unknown
COc1cc(OC(C)C)c(OC)cc1CCN	C13H21NO3	unknown
CCCc1cc(OC)c(CCN)cc1OC	C13H21NO2	unknown
COc1cc(CCN)cc(OC)c1OCC1CC1	C14H21NO3	unknown
COc1cc([Se]C)c(OC)cc1CCN	C11H17NO2Se	unknown
COc1cc(SC)c(OC)cc1CCN	C11H17NO2S	unknown
CCSc1cc(OC)c(CCN)cc1OC	C12H19NO2S	unknown
COc1cc(SC(C)C)c(OC)cc1CCN	C13H21NO2S	unknown
COc1cc(SC(C)C)cc(OC)c1CCN	C13H21NO2S	unknown
CCCSc1cc(OC)c(CCN)cc1OC	C13H21NO2S	unknown
COc1cc(SCC2CC2)c(OC)cc1CCN	C14H21NO2S	unknown
COc1cc(SC(C)(C)C)c(OC)cc1CCN	C14H23NO2S	unknown
COCCSc1cc(OC)c(CCN)cc1OC	C13H21NO3S	unknown
COc1cc(SC2CC2)c(OC)cc1CCN	C13H19NO2S	unknown
CCC(C)Sc1cc(OC)c(CCN)cc1OC	C14H23NO2S	unknown
COc1cc(SCCF)c(OC)cc1CCN	C12H18FNO2S	unknown
[2H]C([2H])([2H])Oc1c(OC)cc(CCN)cc1OC	C11H17NO3	unknown
[2H]C([2H])(CN)c1cc(OC)c(OC)c(OC)c1	C11H17NO3	unknown
COc1cc(CCN)cc(OC)c1C	C11H17NO2	unknown
COc1ccc(CC(C)N)c(OC)c1	C11H17NO2	unknown
COc1ccc(OC)c(CC(C)N)c1	C11H17NO2	unknown
COc1ccc(CC(C)N)cc1OC	C11H17NO2	unknown
COc1cc(C2CC2N)c(OC)cc1C	C12H17NO2	unknown
COc1ccc(C(O)CN)cc1OC	C10H15NO3	unknown
COc1cc(CC(C)N)c(OC)c2c1OCO2	C12H17NO4	unknown
COc1c(CC(C)N)cc2c(c1OC)OCO2	C12H17NO4	unknown
CCCCCc1cc(OC)c(CC(C)N)cc1OC	C16H27NO2	unknown
COc1cc(CC(C)N)c(OC)cc1Br	C11H16BrNO2	unknown
CCCCc1cc(OC)c(CC(C)N)cc1OC	C15H25NO2	unknown
COc1cc(CC(C)N)c(OC)cc1Cl	C11H16ClNO2	unknown
COc1cc(CC(C)N)c(OC)cc1CCF	C13H20FNO2	unknown
CCc1cc(OC)c(CC(C)N)cc1OC	C13H21NO2	unknown
COc1cc(CC(C)N)c(OC)cc1I	C11H16INO2	unknown
COc1cc(CC(C)N)c(OC)cc1C	C12H19NO2	unknown
COc1cc(C)cc(OC)c1CC(C)N	C12H19NO2	unknown
COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N	C11H16N2O4	unknown
CCCc1cc(OC)c(CC(C)N)cc1OC	C14H23NO2	unknown
CCOc1c(OC)cc(CCN)cc1OC	C12H19NO3	unknown
CCOc1cc(OCC)c(OCC)cc1CC(C)N	C15H25NO3	unknown
CCOc1cc(OCC)c(OC)cc1CC(C)N	C14H23NO3	unknown
CCOc1cc(OC)c(OCC)cc1CC(C)N	C14H23NO3	unknown
CCOc1cc(OC)c(OC)cc1CC(C)N	C13H21NO3	unknown
CCNC(CC)Cc1ccc2c(c1)OCO2	C13H19NO2	unknown
CCCC(Cc1ccc2c(c1)OCO2)NCC	C14H21NO2	unknown
COc1cc2c(cc1CC(C)N)OC(C)C2	C13H19NO2	unknown
COc1cc2c(cc1CC(C)N)OC(C)(C)C2	C14H21NO2	unknown
CC(Cc1ccc2c(c1)OCO2)N(C)O	C11H15NO3	unknown
COc1cc(CC(C)N)c(OC)c2c1CCC2	C14H21NO2	unknown
COc1cc(CC(C)N)c(OC)c2c1CCCC2	C15H23NO2	unknown
COc1cc(CC(C)N)c(OC)c2c1C1CCC2C1	C16H23NO2	unknown
COc1cc(CC(C)N)c(OC)c(C)c1C	C13H21NO2	unknown
COc1cc(CC(C)N)c(OC)c2ccccc12	C15H19NO2	unknown
