smiles	properties
NCCc1ccc(c(c1)O)O	peyote alkaloid
NCCc1cc(O)c(cc1O)O	neurotoxin
CCOc1cc(OCC)ccc1CC(N(C)C)C	peyote alkaloid
CC(Cc1ccc(cc1)Cl)N	neurotoxin
CNCCc1ccc(cc1)O	peyote alkaloid
CN(CCc1ccc(cc1)O)C	peyote alkaloid
Oc1ccc(cc1)CC[N+](C)(C)C	peyote alkaloid
CNCCc1ccc(c(c1)O)O	peyote alkaloid
NCCc1ccc(c(c1)OC)O	peyote alkaloid
CNCCc1ccc(c(c1)OC)O	peyote alkaloid
COc1cc(CCN(C)C)ccc1O	peyote alkaloid
NCCc1cc(OC)c(c(c1)O)O	peyote alkaloid
NCCc1cc(OC)c(c(c1)O)OC	peyote alkaloid
CNCCc1cc(O)c(c(c1)OC)OC	peyote alkaloid
COc1c(O)cc(cc1OC)CCN(C)C	peyote alkaloid
O=CNCCc1cc(O)c(c(c1)OC)OC	peyote alkaloid
COc1c(O)cc(cc1OC)CCNC(=O)C	peyote alkaloid
COc1cc(CCNC=O)cc(c1OC)OC	peyote alkaloid
COc1cc2CCNCc2c(c1OC)O	peyote alkaloid
O=CN1CCc2c(C1)c(O)c(c(c2)OC)OC	peyote alkaloid
COc1c(OC)cc2c(c1O)CN(CC2)C(=O)C	peyote alkaloid
COc1c2CNCCc2cc(c1OC)O	peyote alkaloid
COc1cc2CCNCc2c(c1OC)OC	peyote alkaloid
O=CN1CCc2c(C1)c(OC)c(c(c2)OC)OC	peyote alkaloid
COc1c(OC)cc2c(c1O)CN(CC2)C	peyote alkaloid
COc1c(OC)cc2c(c1O)C[N+](CC2)(C)C	peyote alkaloid
COc1c2CN(C)CCc2cc(c1OC)O	peyote alkaloid
COc1cc2CCNC(c2c(c1OC)O)C	peyote alkaloid
O=CN1CCc2c(C1C)c(O)c(c(c2)OC)OC	peyote alkaloid
COc1c2C(C)NCCc2cc(c1OC)O	peyote alkaloid
COc1cc2CCNC(c2c(c1OC)OC)C	peyote alkaloid
O=CN1CCc2c(C1C)c(OC)c(c(c2)OC)OC	peyote alkaloid
COc1c(OC)cc2c(c1O)C(C)N(CC2)C	peyote alkaloid
COc1c(OC)c(OC)cc2c1C(C)N(CC2)C	peyote alkaloid
COc1c(OC)cc2c(c1O)C(C)[N+](CC2)(C)C	peyote alkaloid
COc1c2c(CCN(C2C)C)cc(c1OC)O	peyote alkaloid
COc1cc2CCNC(c2c2c1OCO2)C	peyote alkaloid
O=CN1CCc2c(C1C)c1OCOc1c(c2)OC	peyote alkaloid
COc1cc2CCN(C(c2c2c1OCO2)C)C(=O)C	peyote alkaloid
COc1cc2CCN(C(c2c2c1OCO2)C)C	peyote alkaloid
COc1cc2CC[N+](C(c2c2c1OCO2)C)(C)C	peyote alkaloid
CCN1CCc2c(C1C)c1OCOc1c(c2)OC	peyote alkaloid
COc1cc(CCN2C(=O)CCC2=O)cc(c1OC)OC	peyote alkaloid
COc1c(OC)cc(cc1OC)CCN1C(=O)CC(C1=O)O	peyote alkaloid
COc1c(OC)cc(cc1OC)CCN1C(=O)CC(C1=O)(O)CC(=O)O	peyote alkaloid
COc1cc(CCN2C(=O)C=CC2=O)cc(c1OC)OC	peyote alkaloid
COc1cc(CCN2C(=O)C3C(C2=O)OC(=O)C3)cc(c1OC)OC	peyote alkaloid
COc1c(OC)cc2c(c1O)C1CCC(=O)N1CC2	peyote alkaloid
COc1c2c(CCN3C2CCC3=O)cc(c1OC)OC	peyote alkaloid
COc1cc(CCNCC(=O)O)cc(c1OC)OC	peyote alkaloid
COc1cc(CCNC(C(=O)O)C)cc(c1OC)OC	peyote alkaloid
COc1c(OC)cc2c(c1O)C(NCC2)C(=O)O	peyote alkaloid
COc1c(OC)cc2c(c1O)C(C)(NCC2)C(=O)O	peyote alkaloid
COc1cc(CCn2cccc2C(=O)O)cc(c1OC)OC	peyote alkaloid
COc1c(OC)cc(cc1OC)CCn1c(CO)ccc1C=O	peyote alkaloid
C=CCNC1(CCCCC1)c1ccccc1	arylcycloalkylamine
CCOCCCNC1(CCCCC1)c1ccccc1	arylcycloalkylamine
COc1ccc2c(c1)c(CCN1CCCC1)c([nH]2)C	tryptamine
COc1ccc2c(c1)c(CCN1CCCCC1)c([nH]2)C	tryptamine
CC(N(C(C)C)CCc1c([nH]c2c1cccc2)c1ccccc1)C	tryptamine
CN(CCc1c([nH]c2c1cccc2)c1ccccc1)C	tryptamine
C=CCN(CCc1c[nH]c2c1c(ccc2)OCc1ccccc1)CC=C	tryptamine
CN(CCc1c[nH]c2c1c(ccc2)OCc1ccccc1)C	tryptamine
CCCN(CCc1c[nH]c2c1c(ccc2)OCc1ccccc1)CCC	tryptamine
CC(N(C(C)C)CCc1c[nH]c2c1c(ccc2)OCc1ccccc1)C	tryptamine
O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2	cannabinoid
CCC(=O)N(C1CCN(CC1C)CCc1ccccc1)c1ccccc1	fentanyl
COCC1(CCN(CC1)CCn1nnn(c1=O)CC)N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(c1ccc(cc1)F)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CC(c1ccccc1)O	fentanyl
CC(N1CCC(CC1)N(c1ccccc1)C(=O)C)Cc1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1cccs1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1ccccc1	fentanyl
O=C(C1C(C1(C)C)(C)C)c1cn(c2c1cccc2)CCCC(F)(F)F	cannabinoid
CCC(=O)N(c1ccccc1)C1CCN(CC1)C(Cc1cccs1)C	fentanyl
COc1cccc2c1n(CCN1CCOCC1)cc2C(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2	cannabinoid
CCC(=O)N(C1CCN(CC1C)CCc1cccs1)c1ccccc1	fentanyl
COC(=O)C1(CCN(CC1)CCC(=O)OC)N(c1ccccc1)C(=O)CC	fentanyl
CC([C@@H](C(=O)N)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F)C	cannabinoid
CCN(CCc1c[nH]c2c1cc(C)cc2)C	tryptamine
COCC(=O)N(c1ccccc1F)C1CCN(CC1)CCc1ccccc1	fentanyl
COc1ccccc1C1(CCCCC1)N1CCOCC1	arylcycloalkylamine
COc1ccc(cc1)C1(CCCCC1)N1CCOCC1	arylcycloalkylamine
Cc1cccc(c1)C1(CCCCC1)N1CCOCC1	arylcycloalkylamine
C1CCC(CC1)(N1CCOCC1)c1ccc2c(c1)OCO2	arylcycloalkylamine
CC(C(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C	fentanyl
CCCC(=O)N(c1ccc(cc1)O)C1CCN(CC1)CCc1ccccc1	fentanyl
C=CCN(CCc1c[nH]c2c1c(ccc2)OC(=O)C)C	tryptamine
O=C(C1(CCCCC1)c1ccccc1)OCCN1CCOCC1	arylcycloalkylamine
FCCCCCn1cc(c2c1nccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
COc1cccc2c1n(CC1CCCCC1)cc2C(=O)N1CCN([C@H](C1)C)C	cannabinoid
Brc1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
Fc1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
Cc1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
Clc1ccc(cc1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
Nc1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
O=N(=O)c1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
CC1CCCCC1(N1CCCCC1)c1ccccc1	arylcycloalkylamine
Fc1ccc(cc1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
Oc1ccc(cc1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
O=N(=O)c1ccc(cc1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
O=C1CCCCC1(N1CCCCC1)c1ccccc1	arylcycloalkylamine
O=C1CCC(CC1)(N1CCCCC1)c1ccccc1	arylcycloalkylamine
CC1(C)CCN(C1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
CC1CCCN(C1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
CC1CCC(CC1)(N1CCCCC1)c1ccccc1	arylcycloalkylamine
C=CCN(C1(CCCCC1)c1ccccc1)C	arylcycloalkylamine
C=CCN(C1(CCCCC1)c1ccccc1)CC	arylcycloalkylamine
C=CCN(C1(CCCCC1)c1ccccc1)CC=C	arylcycloalkylamine
CNC1(CCCCC1=O)c1ccccc1Br	arylcycloalkylamine
CNC1(CCCCC1=O)c1ccccc1C(F)(F)F	arylcycloalkylamine
CN1CCN(CC1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
O=C1CN=C(c2c(N1)ccc(c2)N)c1ccccc1Cl	aryldiazepine
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)OC)c1ccccc1C	fentanyl
NCC(=O)NCc1nc(nn1c1ccc(cc1C(=O)c1ccccc1Cl)Cl)C(=O)N(C)C	aryldiazepine
NCCCC[C@@H](C(=O)NCC(=O)N(c1ccc(cc1C(=O)c1ccccc1)Cl)C)N	aryldiazepine
OC1CCN(CC1)C1(CCCCC1O)c1ccc(cc1)C	arylcycloalkylamine
Oc1ccc(c(c1)C)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
OC1CCCCC1(N1CCCCC1)c1ccccc1	arylcycloalkylamine
OC1CCN(CC1)C1(CCCCC1)c1ccc(cc1C)O	arylcycloalkylamine
CC1CN(CCOc2ccccc2)CCC1N(c1ccccc1)C(=O)C	fentanyl
CC(Cc1cn(c2c1c1CCCOc1cc2)C)N	tryptamine
NC(=O)CN1CCN(CC1)Cc1onc(n1)c1cn(c2c1cccc2Cl)CC1CCOCC1	cannabinoid
CN(C1CC1)CCc1c[nH]c2c1cccc2	tryptamine
CCC(=O)N(c1ccccc1F)C1CCN(CC1)CCc1ccccc1F	fentanyl
Fc1ccccc1NC1CCN(CC1)CCc1ccccc1	fentanyl
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccn1	aryldiazepine
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2C)OC(=O)N(C)C)c1ccccc1	aryldiazepine
CNC1=Nc2ccc(cc2C(=N(=O)C1)c1ccccc1)Cl	aryldiazepine
Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1Cl	aryldiazepine
OC(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl	aryldiazepine
O=C1Nc2ccc(cc2C2(N(C1)CCO2)c1ccccc1Cl)Cl	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1	aryldiazepine
CCOC(=O)C1N=C(c2c(NC1=O)ccc(c2)Cl)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1F	aryldiazepine
CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2CC(F)(F)F)c1ccccc1	aryldiazepine
O=C1Nc2ccc(cc2C2(N(C1)CCO2)c1ccccc1F)Br	aryldiazepine
CC1=CC(=O)N2C(O1)(c1ccccc1)c1cc(Cl)ccc1N(C(=O)C2)C	aryldiazepine
CN1CCN(CC1)/C=C/1\N=C2N(C1=O)c1ccc(cc1C(=NC2)c1ccccc1Cl)N(=O)=O	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2)O)c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCCN2C)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2c(C)nc1)c1ccccc1F	aryldiazepine
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1	aryldiazepine
O=C1Nc2ccc(cc2C(=NC1O)c1ccccc1)Cl	aryldiazepine
O=C1CN2CC(OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C	aryldiazepine
C#CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=S)N2CC(F)(F)F)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)C1=CCCCC1	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1Cl	aryldiazepine
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1F	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1cc(cc3)N(=O)=O)c(nn2)C	aryldiazepine
CCc1cc2c(s1)n1c(CN=C2c2ccccc2)nnc1C	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1Cl	aryldiazepine
CCc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccc1F	aryldiazepine
Brc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1F	aryldiazepine
C[C@@H]1N=C(c2c(NC1=O)ccc(c2)N(=O)=O)c1ccccc1Cl	aryldiazepine
OC1N=C(c2c(NC1=O)ccc(c2)N(=O)=O)c1ccccc1F	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccc1Cl	aryldiazepine
Brc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccn1	aryldiazepine
Brc1ccc2c(c1)C(=NC(C(=O)N2)O)c1ccccc1Cl	aryldiazepine
O=C1CN=C(c2c(N1)sc1c2CCCC1)c1ccccc1	aryldiazepine
CN(Cc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)Cl)C	aryldiazepine
O=C1CN=C(c2c(N1CC1CC1)ccc(c2)N(=O)=O)c1ccccc1Cl	aryldiazepine
CCc1cc2c(s1)n1cnnc1CN=C2c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2)OC(=O)C(C)(C)C)c1ccccc1	aryldiazepine
Clc1ccc(cc1)C1=NCC(=O)N(c2c1cc(Cl)cc2)C	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1F	aryldiazepine
NC(=O)[C@H](C(C)(C)C)NC(=O)n1c2ccccc2n(c1=O)CCC(O)(C)C	cannabinoid
Cc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)N(=O)=O	aryldiazepine
O=C(c1ccc(c(c1)S(=O)(=O)N1CCCCC1)C)Oc1cccc2c1nccc2	cannabinoid
O=C(OC1N=C(c2c(NC1=O)ccc(c2)Br)c1ccccc1Cl)CCC(=O)O	aryldiazepine
O=C(c1ncn2c1[C@@H]1CCCN1C(=O)c1c2cccc1Br)OC(C)(C)C	aryldiazepine
N#CCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F	aryldiazepine
CCc1sc2c(c1)C(=NCC(=O)N2C)c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1F	aryldiazepine
OCCN1C(=O)CN2C(c3c1ccc(c3)Cl)(OCC2)c1ccccc1F	aryldiazepine
O=C1CN=C(c2c(N1)cn(c2C)C)c1ccccc1	aryldiazepine
Brc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1	aryldiazepine
Fc1ccccc1C1=NCc2n(c3c1cc(cc3)N(=O)=O)c(nn2)C	aryldiazepine
CCCC(=O)N(c1ccc(cc1)OC)C1CCN(CC1)CCc1ccccc1	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)c1ccco1	fentanyl
COCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1	fentanyl
Clc1ccc(cc1)N(C(=O)C(C)C)C1CCN(CC1)CCc1ccccc1	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C1CCCC1	fentanyl
CCC(=O)N(C1(CCN(CC1)Cc1ccccc1)C(=O)OC)c1ccccc1	fentanyl
C=CC(=O)N(c1ccc(cc1)F)C1CCN(CC1)CCc1ccccc1	fentanyl
CCCC(=O)N(c1ccccc1)C1CCN(CC1)C(Cc1ccccc1)C	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)c1ccc2c(c1)OCO2	fentanyl
COc1ccc2c(c1)[nH]cc2CCN(C(C)C)C(C)C	tryptamine
COC(=O)C1CN(CCc2ccccc2)CCC1N(c1ccccc1)C(=O)CC	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)CCc1ccccc1	fentanyl
COc1ccc(cc1)N(C(=O)C)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CC(c1ccccc1)O)C(=O)OC)c1ccccc1	fentanyl
COCC1(CCN(CC1)CC(c1cccs1)O)N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccc(cc1)Br)O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1cccnc1)O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccncc1)O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1cccn1C)O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(C1CC1)O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1cccc(c1)OC	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1cccs1)O)c1cccc(c1)OC	fentanyl
CCC(=O)N(c1ccccc1F)C1CCN(CC1C)CC(c1ccccc1)O	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1cccc(c1)F	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1ccc(cc1)F	fentanyl
COCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1ccccc1	fentanyl
CCOC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1ccccc1	fentanyl
OC(c1ccccc1)CN1CCC(C(C1)C)N(C(=O)c1ccco1)c1ccccc1	fentanyl
OC(c1ccccc1)CN1CCC(C(C1)C)N(C(=O)c1ccoc1)c1ccccc1	fentanyl
OC(c1ccccc1)CN1CCC(C(C1)C)N(C(=O)c1cccs1)c1ccccc1	fentanyl
OC(c1ccccc1)CN1CCC(C(C1)C)N(C(=O)c1ccsc1)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)[C@@H]1Cc2ccccc2C[C@H]1O)c1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1ccccn1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1ccccc1)O)c1cccnc1	fentanyl
CCC(=O)N(C1(CCN(CC1C)CC(c1ccccc1)O)C(=O)OC)c1ccccc1	fentanyl
CCOC(=O)C1(CCN(CC1C)CC(c1ccccc1)O)N(c1ccccc1)C(=O)CC	fentanyl
COCC1(CCN(CC1C)CC(c1ccccc1)O)N(c1ccccc1)C(=O)CC	fentanyl
FCCCCCN1CCC(CC1)(C(=O)OC)N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1cccs1)c1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1cccs1)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1cscc1)c1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccsc1)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1cccn1)c1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1cccn1)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccn1)c1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1scnc1C)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1nc(cc1C)C)c1ccccc1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1ccccn1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1cccn1)c1ccccn1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1nccs1)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1nccs1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1nnn(c1=O)CC)c1nccs1)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1scc(n1)C)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccsc1)c1scc(n1)C)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1cccn1)c1scc(n1)C)c1ccccc1F	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1scnc1C)c1scc(n1)C)c1ccccc1F	fentanyl
CCC(=O)C(c1ccc(cc1)F)C1CCN(CC1)CCc1ccco1	fentanyl
CCOC(=O)OCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(C1(CCN(CC1)C)C(=O)OC)c1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)C1CC1c1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)Cc1ccccc1	fentanyl
CCCC(=O)N(C1CCN(CC1C)CCc1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCNCC1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCCc1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCOc1ccccc1	fentanyl
CCCN1CCC(CC1)N(c1ccccc1)C(=O)CC	fentanyl
C=CC(=O)N(c1ccccc1)C1CCN(CC1)C(Cc1ccccc1)C	fentanyl
CN(C1(CCC(=O)CC1)c1ccc(cc1)C)C	arylcycloalkylamine
CCCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1	fentanyl
Fc1ccc(cc1)N(C(=O)c1ccco1)C1CCN(CC1)CCc1ccccc1	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C1CC1	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C1CCC1	fentanyl
O=C(C1C(C1(C)C)(C)C)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(c1ccc2c(c1)OCO2)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CC(c1cccs1)O	fentanyl
CCCC(=O)N(c1ccc(cc1)F)C1CCN(CC1)CC(c1cccs1)O	fentanyl
CCCC(=O)N(c1ccc(cc1)Cl)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(c1ccc(cc1)Cl)C1CCN(CC1)CCc1ccccc1	fentanyl
Fc1ccc(cc1)N(C1CCN(CC1)CCc1ccccc1)C(=O)C	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C1=CCCC1	fentanyl
CCC(=O)N(C1CC(C)N(CC1C)CCc1ccccc1)c1ccccc1	fentanyl
C=CCC1CN(CCc2ccccc2)CCC1N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CC(c1ccccc1)C	fentanyl
CCC(=O)N(c1ccc(cc1)F)C1CCN(CC1)CC(c1ccccc1)O	fentanyl
CCC(=O)N(c1ccc(cc1)F)C1CCN(CC1)C(Cc1ccccc1)C	fentanyl
CCC(=O)N(c1ccc(cc1)C)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(C1(C)CCN(CC1)CC(c1ccccc1)O)c1ccccc1	fentanyl
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)c1ccccc1)c1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccco1	fentanyl
COCC(=O)N(c1ccccc1F)C1CCN(CC1C)CCn1nnn(c1=O)CC	fentanyl
CCC(=O)N(C1(CCN(CC1)CCn1nnn(c1=O)CC)c1ccccc1)c1ccccc1F	fentanyl
O=C(N(c1cnccn1)C1CCN(CC1)CCc1ccccc1)c1ccco1	fentanyl
COCC1(CCN(CC1)CCc1ccccc1)N(c1ccccc1)C(=O)CC	fentanyl
CCC(=O)N(C1(CCN(CC1C)CCc1ccccc1)C(=O)OC)c1ccccc1	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC1)Cc1cccs1	fentanyl
Clc1ccc(cc1)N(C(=O)c1ccco1)C1CCN(CC1)CCc1ccccc1	fentanyl
CC(c1ccccc1N(C(=O)c1ccco1)C1CCN(CC1)CCc1ccccc1)C	fentanyl
Nc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1F	aryldiazepine
COCC(=O)N(c1ccc(cc1)F)C1CCN(CC1)CCc1ccccc1	fentanyl
O=C(N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)C1CCCCC1	fentanyl
CC(C(=O)N(c1ccccc1F)C1CCN(CC1)CCc1ccccc1)C	fentanyl
O=C(N(c1ccccc1)C1CCNCC1)c1ccco1	fentanyl
Brc1ccc(cc1)[C@@]1(CC[C@@](CC1)(O)CCc1ccccc1)N(C)C	arylcycloalkylamine
NCCc1c[nH]c2c1cc(OC)cc2Br	tryptamine
NCCc1cn(c2c1cc(OC)cc2Br)C	tryptamine
NCCc1c[nH]c2c1cc(OC)cc2I	tryptamine
COc1cc(I)c2c(c1)c(c[nH]2)CC(N)C	tryptamine
NCCc1cn(c2c1cc(OC)cc2)C	tryptamine
NCCc1c[nH]c2c1cc(OC)cc2C	tryptamine
COc1cc(I)c2c(c1)c(CCN(C)C)c[nH]2	tryptamine
COc1cc(Br)c2c(c1)c(CCNCc1ccccc1OC)c[nH]2	tryptamine
COc1cccc(c1)CNCCc1c[nH]c2c1cc(OC)cc2Br	tryptamine
NCCc1c[nH]c2c1c(OC)ccc2OC	tryptamine
COc1ccc(c2c1c(c[nH]2)CC(N)C)OC	tryptamine
COc1ccccc1CNCCc1c[nH]c2c1c(OC)ccc2OC	tryptamine
COc1ccc(c2c1c(CCNCc1ccccc1)c[nH]2)OC	tryptamine
COc1ccc(c2c1c(CCNCc1ccccc1Cl)c[nH]2)OC	tryptamine
